Nom;Preu amb impostos;Quantitat;Actiu;Categorias;Proveidor;URL imatge
Cous Cous - 1/2Kg;1;999999999;1;Stock,La Grana;Stock;http://botiga-teixitdelaterra.rhcloud.com/imatges/cous_cous.jpeg
Quinoa - 1Kg;5,60;999999999;1;Stock,La Grana;Stock;http://botiga-teixitdelaterra.rhcloud.com/imatges/quinoa.jpeg
