Nom;"Preu amb impostos";Quantitat;Actiu;Categorias;Proveidor;"URL imatge"
"Ous [1/2 dotzena]";0;999999999;1;"La Catxaruda,Verdura";"La Catxaruda";http://botiga-teixitdelaterra.rhcloud.com/imatges/ous.jpg
