Nom;Preu amb impostos;Quantitat;Actiu;Categorias;Proveidor;URL imatge
Beguda d'Arros 1 L.;1,97;999999999;1;Vivo,Lactics;Vivo;http://botiga-teixitdelaterra.rhcloud.com/imatges/beguda darros.jpg
OUS de Pages - 12 un;2,17;999999999;1;Vivo,Lactics;Vivo;http://botiga-teixitdelaterra.rhcloud.com/imatges/ous.jpg
L 25 - Flam de cafe;1,09;999999999;1;Vivo,Lactics;Vivo;http://botiga-teixitdelaterra.rhcloud.com/imatges/flam de cafe.png
L 26 - Flam de mato;0,91;999999999;1;Vivo,Lactics;Vivo;http://botiga-teixitdelaterra.rhcloud.com/imatges/flam de mato.png
L 29 - Mato;0,8;999999999;1;Vivo,Lactics;Vivo;http://botiga-teixitdelaterra.rhcloud.com/imatges/mato.jpg
L 33 - Pastis de formatge 125 gr;1,34;999999999;1;Vivo,Lactics;Vivo;http://botiga-teixitdelaterra.rhcloud.com/imatges/pastis-formatge.jpg
L 34 - Pastis formatge250 gr;2,95;999999999;1;Vivo,Lactics;Vivo;http://botiga-teixitdelaterra.rhcloud.com/imatges/pastis-formatge.jpg
L 35 - Pastis de formatge 1 Kg;10,45;999999999;1;Vivo,Lactics;Vivo;http://botiga-teixitdelaterra.rhcloud.com/imatges/pastis-formatge.jpg
