Nom;Preu amb impostos;Quantitat;Actiu;Categorias;Proveidor;URL imatge
Pressec;0;999999999;1;La Feixa Verda,Fruita;La Feixa Verda;http://botiga-teixitdelaterra.rhcloud.com/imatges/pressec.jpg
Cirera;0;999999999;1;La Feixa Verda,Fruita;La Feixa Verda;http://botiga-teixitdelaterra.rhcloud.com/imatges/cirera.jpg
