Nom;Preu amb impostos;Quantitat;Actiu;Categorias;Proveidor;URL imatge
A 1K - PA PAGÈS ecològic 1 Kg;3;999999999;1;Roca,Fleca;Roca;"../imatges/rodo.jpg"
A 1/2K - PA PAGÈS ecològic 1/2 kg;1,9;999999999;1;Roca,Fleca;Roca;"../imatges/rodo12.jpg"
B 1K - PA RODÓ integral - 1 kg;3;999999999;1;Roca,Fleca;Roca;"../imatges/rodointegral.jpg"
B 1/2K - PA RODO integral- 1/2 kg;1,9;999999999;1;Roca,Fleca;Roca;"../imatges/rodointegral12.jpg"
