Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Quantity;Minimal quantity;Default (0 = No, 1 = Yes)
894;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
894;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
894;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
894;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
894;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
894;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
894;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
894;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
894;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
902;Manat:select:0;1/2:0;999999999;1;0
902;Manat:select:0;1:0;999999999;1;1
902;Manat:select:0;1.5:0;999999999;1;0
902;Manat:select:0;2:0;999999999;1;0
902;Manat:select:0;3:0;999999999;1;0
910;Manat:select:0;1/2:0;999999999;1;0
910;Manat:select:0;1:0;999999999;1;1
910;Manat:select:0;1.5:0;999999999;1;0
910;Manat:select:0;2:0;999999999;1;0
910;Manat:select:0;3:0;999999999;1;0
918;Pes:select:0;100 grs:0;999999999;1;0
918;Pes:select:0;1/4 KG:0;999999999;1;1
918;Pes:select:0;1/2 KG:0;999999999;1;0
918;Pes:select:0;3/4 KG:0;999999999;1;0
918;Pes:select:0;1 KG:0;999999999;1;0
918;Pes:select:0;1.5 KG:0;999999999;1;0
918;Pes:select:0;2 KG:0;999999999;1;0
918;Pes:select:0;3 KG:0;999999999;1;0
918;Pes:select:0;4 KG:0;999999999;1;0
918;Pes:select:0;5 KG:0;999999999;1;0
926;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
926;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
926;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
889;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
889;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
953;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
953;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
921;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
921;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
929;Pes:select:0;100 grs:0;999999999;1;0
929;Pes:select:0;1/4 KG:0;999999999;1;1
929;Pes:select:0;1/2 KG:0;999999999;1;0
929;Pes:select:0;3/4 KG:0;999999999;1;0
929;Pes:select:0;1 KG:0;999999999;1;0
929;Pes:select:0;1.5 KG:0;999999999;1;0
929;Pes:select:0;2 KG:0;999999999;1;0
929;Pes:select:0;3 KG:0;999999999;1;0
929;Pes:select:0;4 KG:0;999999999;1;0
929;Pes:select:0;5 KG:0;999999999;1;0
937;Pes:select:0;100 grs:0;999999999;1;0
937;Pes:select:0;1/4 KG:0;999999999;1;1
937;Pes:select:0;1/2 KG:0;999999999;1;0
937;Pes:select:0;3/4 KG:0;999999999;1;0
937;Pes:select:0;1 KG:0;999999999;1;0
937;Pes:select:0;1.5 KG:0;999999999;1;0
937;Pes:select:0;2 KG:0;999999999;1;0
937;Pes:select:0;3 KG:0;999999999;1;0
937;Pes:select:0;4 KG:0;999999999;1;0
937;Pes:select:0;5 KG:0;999999999;1;0
945;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
945;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
945;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
948;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
948;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
892;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
892;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
900;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
900;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
916;Manat:select:0;1/2:0;999999999;1;0
916;Manat:select:0;1:0;999999999;1;1
916;Manat:select:0;1.5:0;999999999;1;0
916;Manat:select:0;2:0;999999999;1;0
916;Manat:select:0;3:0;999999999;1;0
951;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
951;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
951;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
895;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
895;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
903;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
903;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
911;Manat:select:0;1/2:0;999999999;1;0
911;Manat:select:0;1:0;999999999;1;1
911;Manat:select:0;1.5:0;999999999;1;0
911;Manat:select:0;2:0;999999999;1;0
911;Manat:select:0;3:0;999999999;1;0
919;Pes:select:0;100 grs:0;999999999;1;0
919;Pes:select:0;1/4 KG:0;999999999;1;1
919;Pes:select:0;1/2 KG:0;999999999;1;0
919;Pes:select:0;3/4 KG:0;999999999;1;0
919;Pes:select:0;1 KG:0;999999999;1;0
919;Pes:select:0;1.5 KG:0;999999999;1;0
919;Pes:select:0;2 KG:0;999999999;1;0
919;Pes:select:0;3 KG:0;999999999;1;0
919;Pes:select:0;4 KG:0;999999999;1;0
919;Pes:select:0;5 KG:0;999999999;1;0
927;Pes:select:0;100 grs:0;999999999;1;0
927;Pes:select:0;1/4 KG:0;999999999;1;1
927;Pes:select:0;1/2 KG:0;999999999;1;0
927;Pes:select:0;3/4 KG:0;999999999;1;0
927;Pes:select:0;1 KG:0;999999999;1;0
927;Pes:select:0;1.5 KG:0;999999999;1;0
927;Pes:select:0;2 KG:0;999999999;1;0
927;Pes:select:0;3 KG:0;999999999;1;0
927;Pes:select:0;4 KG:0;999999999;1;0
927;Pes:select:0;5 KG:0;999999999;1;0
935;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
935;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
935;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
943;Pes:select:0;100 grs:0;999999999;1;0
943;Pes:select:0;1/4 KG:0;999999999;1;1
943;Pes:select:0;1/2 KG:0;999999999;1;0
943;Pes:select:0;3/4 KG:0;999999999;1;0
943;Pes:select:0;1 KG:0;999999999;1;0
943;Pes:select:0;1.5 KG:0;999999999;1;0
943;Pes:select:0;2 KG:0;999999999;1;0
943;Pes:select:0;3 KG:0;999999999;1;0
943;Pes:select:0;4 KG:0;999999999;1;0
943;Pes:select:0;5 KG:0;999999999;1;0
887;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
887;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;8:0, -:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;9:0, -:1;999999999;1;0
887;Unitats:select:0, Pes:select:1;10:0, -:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;-:0, 100 grs:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;-:0, 1/4 KG:1;999999999;1;1
890;Unitats:select:0, Pes:select:1;-:0, 1/2 KG:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;-:0, 3/4 KG:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;-:0, 1 KG:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;-:0, 1.5 KG:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;-:0, 2 KG:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;-:0, 3 KG:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;-:0, 4 KG:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;-:0, 5 KG:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;1:0, -:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;2:0, -:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;3:0, -:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;4:0, -:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;5:0, -:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;6:0, -:1;999999999;1;0
890;Unitats:select:0, Pes:select:1;7:0, -:1;999999999;1;0
